,phs_col:phs_col_dp.State_phos_module_2.Matrix_t_phos_module_2.Matrix_t_phos_module_2_0,phs_col:phs_col_dp.State_phos_module_2.Matrix_t_phos_module_2.Matrix_t_phos_module_2_10,phs_col:phs_col_dp.State_phos_module_2.Matrix_t_phos_module_2.Matrix_t_phos_module_2_18,
2012/09/09 01:40:35.408,,,17.181579424452,
2012/09/09 02:31:34.478,,17.189361773058,,
2012/09/09 02:33:15.320,17.227982006711,,,
2012/09/09 02:40:38.612,,,17.181506276271,
2012/09/09 03:31:43.635,,17.185411158646,,
2012/09/09 03:33:16.384,17.210669332033,,,
2012/09/09 03:40:44.706,,,17.190539250367,
2012/09/09 04:31:55.479,,17.189314631573,,
2012/09/09 04:33:16.963,17.215346499974,,,
2012/09/09 04:40:45.832,,,17.18154995652,
2012/09/09 05:32:15.964,,17.185455911104,,
2012/09/09 05:33:17.104,17.240352375513,,,
2012/09/09 05:40:55.270,,,17.181600617501,
2012/09/09 06:32:21.356,,17.193711357005,,
2012/09/09 06:33:22.386,17.223594531087,,,
2012/09/09 06:40:55.740,,,17.181594576129,
2012/09/09 07:32:29.809,,17.194280966816,,
2012/09/09 07:33:27.777,17.223682505174,,,
2012/09/09 07:41:05.287,,,17.181552945063,
2012/09/09 08:32:30.060,,17.185469988564,,
2012/09/09 08:33:33.278,17.207019237474,,,
2012/09/09 08:41:05.866,,,17.186363095686,
2012/09/09 09:32:37.900,,17.193828253754,,
2012/09/09 09:33:39.149,17.223726492217,,,
2012/09/09 09:41:14.471,,,17.18569304233,
2012/09/09 10:32:40.557,,17.189241429922,,
2012/09/09 10:33:44.869,17.227894032543,,,
2012/09/09 10:41:15.378,,,17.181600617501,
2012/09/09 11:32:50.104,,17.185425879187,,
2012/09/09 11:33:46.104,17.20705636845,,,
2012/09/09 11:41:42.863,,,17.183784033458,
2012/09/09 12:32:50.355,,17.189226414199,,
2012/09/09 12:33:56.636,17.190164499221,,,
2012/09/09 12:41:43.333,,,17.181600617501,
2012/09/09 13:33:08.981,,17.180912403476,,
2012/09/09 13:34:05.855,17.223508428792,,,
2012/09/09 13:41:52.224,,,17.190484096023,
2012/09/09 14:33:17.763,,17.189227352682,,
2012/09/09 14:34:06.653,17.223506869244,,,
2012/09/09 14:42:00.350,,,17.190539250367,
2012/09/09 15:33:26.435,,17.19387236321,,
2012/09/09 15:34:15.325,17.215391422831,,,
2012/09/09 15:42:02.022,,,17.185976016359,
2012/09/09 16:33:36.530,,17.186803797857,,
2012/09/09 16:34:18.201,17.202799001407,,,
2012/09/09 16:42:02.820,,,17.181594576129,
2012/09/09 17:33:39.077,,17.193828253754,,
2012/09/09 17:34:40.108,17.227784532783,,,
2012/09/09 17:42:03.071,,,17.181600450081,
2012/09/09 18:33:43.544,,17.193828253754,,
2012/09/09 18:34:59.886,17.248467866886,,,
2012/09/09 18:42:03.489,,,17.189828075511,
2012/09/09 19:33:48.824,,17.193828253754,,
2012/09/09 19:35:01.120,17.207012381563,,,
2012/09/09 19:42:03.849,,,17.190054869845,
2012/09/09 20:33:54.215,,17.193740034843,,
2012/09/09 20:35:02.464,17.206924407794,,,
2012/09/09 20:42:13.287,,,17.189916375527,
2012/09/09 21:34:00.153,,17.193828253754,,
2012/09/09 21:35:16.606,17.202888846879,,,
2012/09/09 21:42:13.538,,,17.198920521852,
2012/09/09 22:34:21.841,,17.189314631573,,
2012/09/09 22:35:20.903,17.223536505627,,,
2012/09/09 22:42:13.570,,,17.198899443991,
2012/09/09 23:34:27.998,,17.1937408179,,
2012/09/09 23:35:29.248,17.248687803289,,,
2012/09/09 23:42:21.149,,,17.181506276271,
2012/09/10 00:34:34.155,,17.194452820292,,
2012/09/10 00:35:30.264,17.208660349461,,,
2012/09/10 00:42:23.806,,,17.198949643087,
2012/09/10 01:34:43.156,,17.198014899989,,
2012/09/10 01:35:39.265,17.248731790571,,,
2012/09/10 01:42:32.916,,,17.181600617501,
2012/09/10 02:34:44.610,,17.193828253754,,
2012/09/10 02:35:40.719,17.210973959857,,,
2012/09/10 02:42:42.354,,,17.184348781031,
2012/09/10 03:35:01.551,,17.197710664375,,
2012/09/10 03:35:41.253,17.231711809046,,,
2012/09/10 03:42:43.976,,,17.190583401835,
2012/09/10 04:35:11.200,,17.1957713137,,
2012/09/10 04:35:41.825,17.232733430601,,,
2012/09/10 04:43:01.178,,,17.194182138405,
2012/09/10 05:35:20.638,,17.190207915411,,
2012/09/10 05:35:42.075,17.215332461581,,,
2012/09/10 05:43:11.163,,,17.196715847491,
2012/09/10 06:35:30.514,,17.189351232398,,
2012/09/10 06:35:50.967,17.232595366426,,,
2012/09/10 06:43:30.226,,,17.198993794636,
2012/09/10 07:35:41.593,,17.198051501486,,
2012/09/10 07:35:51.874,17.206923471903,,,
2012/09/10 07:43:35.368,,,17.189960525535,
2012/09/10 08:35:48.703,,17.18093445778,,
2012/09/10 08:36:02.921,17.248819765136,,,
2012/09/10 08:43:39.228,,,17.203210039551,
2012/09/10 09:35:49.500,,17.198139720479,,
2012/09/10 09:36:07.875,17.182008091888,,,
2012/09/10 09:43:39.260,,,17.199030431028,
2012/09/10 10:35:58.829,,17.193872436849,,
2012/09/10 10:36:19.173,17.238300120367,,,
2012/09/10 10:43:52.089,,,17.181579546365,
2012/09/10 11:36:19.642,17.202718820536,17.193828253754,,
2012/09/10 11:44:07.324,,,17.181637317018,
2012/09/10 12:36:25.427,17.240236637528,,,
2012/09/10 12:36:26.521,,17.189353748974,,
2012/09/10 12:44:43.495,,,17.182728165961,
2012/09/10 13:36:26.637,,17.201947564496,,
2012/09/10 13:36:29.699,17.216016866465,,,
2012/09/10 13:45:20.271,,,17.191748261217,
2012/09/10 14:36:26.888,,17.189358271019,,
2012/09/10 14:36:37.060,17.237121059042,,,
2012/09/10 14:45:28.834,,,17.190007697682,
2012/09/10 15:36:27.904,,17.198007861239,,
2012/09/10 15:36:43.107,17.215523383727,,,
2012/09/10 15:45:38.272,,,17.198899443991,
2012/09/10 16:36:28.483,,17.193812539397,,
2012/09/10 16:36:48.827,17.202380517167,,,
2012/09/10 16:45:44.210,,,17.189997225894,
2012/09/10 17:36:39.999,,17.193828253754,,
2012/09/10 17:36:55.312,17.206924407794,,,
2012/09/10 17:46:20.554,,,17.198993794636,
2012/09/10 18:36:46.875,,17.198007391989,,
2012/09/10 18:36:59.125,17.207188329107,,,
2012/09/10 18:46:25.352,,,17.201085357324,
2012/09/10 19:36:47.126,,17.193781110687,,
2012/09/10 19:36:59.266,17.240354560664,,,
2012/09/10 19:46:25.493,,,17.194523755377,
2012/09/10 20:36:47.705,,17.202899598822,,
2012/09/10 20:37:00.064,17.232513487733,,,
2012/09/10 20:46:34.494,,,17.194143584236,
2012/09/10 21:36:48.065,,17.189351297583,,
2012/09/10 21:37:19.455,17.203240741661,,,
2012/09/10 21:46:43.890,,,17.199008355253,
2012/09/10 22:36:57.125,,17.193850308482,,
2012/09/10 22:37:25.672,17.248819765137,,,
2012/09/10 22:46:44.571,,,17.190568355379,
2012/09/10 23:36:57.157,,17.198098603469,,
2012/09/10 23:37:30.844,17.240309637564,,,
2012/09/10 23:46:56.196,,,17.190575886692,
2012/09/11 00:37:15.673,,17.202864779293,,
2012/09/11 00:37:37.001,17.215039527126,,,
2012/09/11 00:47:01.369,,,17.198993794636,
2012/09/11 01:37:16.799,,17.189336685916,,
2012/09/11 01:37:37.252,17.21082234785,,,
2012/09/11 01:47:03.698,,,17.194143505886,
2012/09/11 02:37:31.268,,17.198051501486,,
2012/09/11 02:37:46.581,17.207141066602,,,
2012/09/11 02:47:03.839,,,17.194143505886,
2012/09/11 03:37:37.207,,17.198051501486,,
2012/09/11 03:37:52.410,17.240131384544,,,
2012/09/11 03:47:12.621,,,17.194143975567,
2012/09/11 04:37:42.926,,17.198007391989,,
2012/09/11 04:37:56.270,17.249272228436,,,
2012/09/11 04:47:31.247,,,17.203214765175,
2012/09/11 05:37:47.552,,17.193839281118,,
2012/09/11 05:38:02.864,17.227630110048,,,
2012/09/11 05:47:31.388,,,17.200393957631,
2012/09/11 06:37:53.928,,17.193584446422,,
2012/09/11 06:38:08.146,17.253053777052,,,
2012/09/11 06:47:40.471,,,17.185399971557,
2012/09/11 07:38:14.796,17.207144342221,,,
2012/09/11 07:38:29.999,,17.189952690846,,
2012/09/11 07:47:41.023,,,17.198900447721,
2012/09/11 08:38:19.094,17.236901115964,,,
2012/09/11 08:38:30.359,,17.198397198234,,
2012/09/11 08:47:41.493,,,17.19429806066,
2012/09/11 09:38:40.235,,17.202863308926,,
2012/09/11 09:38:41.219,17.227850513407,,,
2012/09/11 09:47:42.072,,,17.198899443991,
2012/09/11 10:38:43.658,17.225766274847,,,
2012/09/11 10:39:16.142,,17.20106922572,,
2012/09/11 10:49:13.650,,,17.198993794636,
2012/09/11 11:38:53.127,17.226475527303,,,
2012/09/11 11:39:24.736,,17.193828253754,,
2012/09/11 11:49:51.337,,,17.198993794636,
2012/09/11 12:39:02.128,17.223682505174,,,
2012/09/11 12:39:26.737,,17.198007861239,,
2012/09/11 12:49:59.463,,,17.199037946185,
2012/09/11 13:39:02.269,17.219226298293,,,
2012/09/11 13:39:40.112,,17.198014430739,,
2012/09/11 13:50:06.823,,,17.189960525535,
2012/09/11 14:39:02.848,17.236270061871,,,
2012/09/11 14:39:44.519,,17.193781110687,,
2012/09/11 14:50:28.621,,,17.189960525535,
2012/09/11 15:39:19.724,17.202844860033,,,
2012/09/11 15:39:50.348,,17.189314631573,,
2012/09/11 15:50:53.034,,,17.192945451328,
2012/09/11 16:39:21.220,17.22767409713,,,
2012/09/11 16:39:53.813,,17.189361773058,,
2012/09/11 16:51:11.820,,,17.18153772334,
2012/09/11 17:39:21.361,17.198254010461,,,
2012/09/11 17:39:54.829,,17.19201345834,,
2012/09/11 17:51:20.930,,,17.198946661202,
2012/09/11 18:39:31.127,17.215578854175,,,
2012/09/11 18:40:02.736,,17.185381769811,,
2012/09/11 18:51:30.149,,,17.190517427666,
2012/09/11 19:39:31.706,17.212984630226,,,
2012/09/11 19:40:08.347,,17.185469988564,,
2012/09/11 19:51:36.088,,,17.190539250367,
2012/09/11 20:39:41.473,17.211852943615,,,
2012/09/11 20:40:13.957,,17.176692271448,,
2012/09/11 20:51:49.354,,,17.180316126055,
2012/09/11 21:39:55.833,17.215127266035,,,
2012/09/11 21:40:15.192,,17.183101608534,,
2012/09/11 21:51:53.761,,,17.186311984003,
2012/09/11 22:40:00.349,17.189991185953,,,
2012/09/11 22:40:24.739,,17.190198002842,,
2012/09/11 22:52:17.636,,,17.190533741074,
2012/09/11 23:40:13.834,17.215127501049,,,
2012/09/11 23:40:34.287,,17.17668916256,,
2012/09/11 23:52:27.403,,,17.177190857627,
2012/09/12 00:40:19.991,17.227308452476,,,
2012/09/12 00:40:43.288,,17.180846240565,,
2012/09/12 00:52:37.169,,,17.171669113638,
2012/09/12 01:40:20.194,17.206789902796,,,
2012/09/12 01:40:52.787,,17.180857267717,,
2012/09/12 01:52:45.684,,,17.175187439503,
2012/09/12 02:40:30.616,17.214995540165,,,
2012/09/12 02:40:53.038,,17.181134839478,,
2012/09/12 02:52:55.341,,,17.17329395052,
2012/09/12 03:40:51.429,17.210844340949,,,
2012/09/12 03:41:22.054,,17.181202642932,,
2012/09/12 03:52:55.701,,,17.16891229144,
2012/09/12 04:40:57.586,17.239683925379,,,
2012/09/12 04:41:28.211,,17.181158533596,,
2012/09/12 04:52:55.733,,,17.177279157403,
2012/09/12 05:40:57.837,17.194289894376,,,
2012/09/12 05:41:33.493,,17.181158533596,,
2012/09/12 05:53:14.796,,,17.179951842707,
2012/09/12 06:41:09.135,17.190034410821,,,
2012/09/12 06:42:07.212,,17.181148085731,,
2012/09/12 06:53:22.266,,,17.164597823823,
2012/09/12 07:41:15.620,17.215171488012,,,
2012/09/12 07:42:07.682,,17.190091507286,,
2012/09/12 07:53:28.095,,,17.177176948942,
2012/09/12 08:41:16.855,17.169064957139,,,
2012/09/12 08:42:21.057,,17.172712072664,,
2012/09/12 08:53:33.377,,,17.186223681146,
2012/09/12 09:41:17.215,17.194384419126,,,
2012/09/12 09:42:26.230,,17.176556915136,,
2012/09/12 09:53:39.424,,,17.168824931181,
2012/09/12 10:41:31.180,17.214775605365,,,
2012/09/12 10:42:47.632,,17.172712072664,,
2012/09/12 10:53:43.436,,,17.168872099477,
2012/09/12 11:41:36.024,17.206836434026,,,
2012/09/12 11:42:53.351,,17.176556915136,,
2012/09/12 11:53:52.546,,,17.17364492507,
2012/09/12 12:41:57.384,17.215332461581,,,
2012/09/12 12:43:12.524,,17.181805033644,,
2012/09/12 12:53:52.797,,,17.177820761333,
2012/09/12 13:42:03.541,17.210668396156,,,
2012/09/12 13:43:12.665,,17.175498464582,,
2012/09/12 13:53:53.048,,,17.175610939671,
2012/09/12 14:42:04.229,17.198232017422,,,
2012/09/12 14:43:39.822,,17.171572085461,,
2012/09/12 14:53:53.955,,,17.164752542636,
2012/09/12 15:42:11.152,17.194201920848,,,
2012/09/12 15:43:49.916,,17.181129127372,,
2012/09/12 15:53:54.862,,,17.168759626028,
2012/09/12 16:42:16.434,17.182051295157,,,
2012/09/12 16:43:58.261,,17.181129127372,,
2012/09/12 16:53:55.003,,,17.186294329708,
2012/09/12 17:42:20.841,17.202690906076,,,
2012/09/12 17:43:58.621,,17.18126766609,,
2012/09/12 17:54:13.410,,,17.1671428238,
2012/09/12 18:42:23.388,17.16483291209,,,
2012/09/12 18:44:26.324,,17.172735381829,,
2012/09/12 18:54:23.067,,,17.164597823823,
2012/09/12 19:42:23.912,17.189662629761,,,
2012/09/12 19:44:31.004,,17.172712072664,,
2012/09/12 19:54:31.793,,,17.173551924672,
2012/09/12 20:42:33.241,17.189990424097,,,
2012/09/12 20:44:35.411,,17.172712072664,,
2012/09/12 20:54:32.153,,,17.177813781152,
2012/09/12 21:42:33.491,17.181655415335,,,
2012/09/12 21:44:39.708,,17.172712072664,,
2012/09/12 21:54:50.560,,,17.173674359276,
2012/09/12 22:42:57.695,17.215347592543,,,
2012/09/12 22:44:59.865,,17.172712072664,,
2012/09/12 22:54:50.701,,,17.177813311457,
2012/09/12 23:43:01.336,17.210464375075,,,
2012/09/12 23:45:03.616,,17.172712072664,,
2012/09/12 23:54:51.062,,,17.164550656314,
2012/09/13 00:43:01.915,17.189746138023,,,
2012/09/13 00:45:13.273,,17.16931533324,,
2012/09/13 00:54:51.422,,,17.167401178371,
2012/09/13 01:43:08.400,17.20262492581,,,
2012/09/13 01:45:23.805,,17.16934201108,,
2012/09/13 01:55:21.203,,,17.156199277391,
2012/09/13 02:43:11.057,17.202537888014,,,
2012/09/13 02:45:44.618,,17.168488847944,,
2012/09/13 02:55:37.204,,,17.164641503913,
2012/09/13 03:43:11.855,17.248731790571,,,
2012/09/13 03:45:50.665,,17.170578405208,,
2012/09/13 03:47:50.758,17.135610767592,,,
2012/09/13 03:49:51.834,17.236317098794,,,
2012/09/13 03:55:56.267,,,17.157211552491,
2012/09/13 04:46:20.825,,17.172697352678,,
2012/09/13 04:49:54.760,17.181655415335,,,
2012/09/13 04:56:13.411,,,17.158991119784,
2012/09/13 05:46:23.920,,17.168198818562,,
2012/09/13 05:49:57.526,17.198034080068,,,
2012/09/13 05:56:14.318,,,17.177146814029,
2012/09/13 06:46:36.967,,17.165464498643,,
2012/09/13 06:50:01.605,17.197902121837,,,
2012/09/13 06:56:41.803,,,17.164290561691,
2012/09/13 07:47:22.389,,17.172704723299,,
2012/09/13 07:50:05.356,17.181699401981,,,
2012/09/13 07:56:42.163,,,17.173528165987,
2012/09/13 08:47:31.171,,17.168465548868,,
2012/09/13 08:50:08.888,17.18548777029,,,
2012/09/13 08:56:46.023,,,17.164597823823,
2012/09/13 09:47:40.500,,17.15566029409,,
2012/09/13 09:50:17.123,17.22312680143,,,
2012/09/13 09:57:10.227,,,17.15623191998,
2012/09/13 10:47:43.266,,17.16397566745,,
2012/09/13 10:50:31.155,17.190254344448,,,
2012/09/13 10:57:10.259,,,17.173556935584,
2012/09/13 11:47:47.345,,17.16397566745,,
2012/09/13 11:50:35.452,17.210536437566,,,
2012/09/13 11:57:27.463,,,17.156187770291,
2012/09/13 12:48:22.705,,17.168488847944,,
2012/09/13 12:50:36.250,17.206924407794,,,
2012/09/13 12:57:32.963,,,17.152047564651,
2012/09/13 13:48:45.648,,17.166221461881,,
2012/09/13 13:50:44.865,17.164691816969,,,
2012/09/13 13:57:37.313,,,17.164597823823,
2012/09/13 14:48:46.992,,17.168488847944,,
2012/09/13 14:50:45.225,17.210252424497,,,
2012/09/13 14:57:42.048,,,17.156143620603,
2012/09/13 15:49:03.977,,17.166674129828,,
2012/09/13 15:50:53.898,17.185357216223,,,
2012/09/13 15:57:57.611,,,17.153341829371,
2012/09/13 16:49:40.431,,17.155617593435,,
2012/09/13 16:51:13.179,17.19816908145,,,
2012/09/13 16:58:05.737,,,17.165175709802,
2012/09/13 17:49:40.681,,17.166204908766,,
2012/09/13 17:51:13.430,17.175128233396,,,
2012/09/13 17:58:11.019,,,17.156143620603,
2012/09/13 18:50:16.697,,17.159484164551,,
2012/09/13 18:51:13.681,17.206789902796,,,
2012/09/13 18:58:16.519,,,17.165082016921,
2012/09/13 19:50:28.432,,17.160042409985,,
2012/09/13 19:51:14.260,17.210624409959,,,
2012/09/13 19:58:16.989,,,17.156190744701,
2012/09/13 20:50:48.699,,17.168488847944,,
2012/09/13 20:51:15.276,17.173075323631,,,
2012/09/13 20:58:26.208,,,17.156182758335,
2012/09/13 21:50:54.856,,17.155617593435,,
2012/09/13 21:51:25.371,17.189831151781,,,
2012/09/13 21:58:48.225,,,17.156099470916,
2012/09/13 22:50:55.158,,17.159954191714,,
2012/09/13 22:51:46.017,17.152144661178,,,
2012/09/13 22:58:54.105,,,17.151916524736,
2012/09/13 23:50:55.846,,17.160130628258,,
2012/09/13 23:51:51.846,17.235951448893,,,
2012/09/13 23:59:12.074,,,17.147411820831,
2012/09/14 00:50:56.863,,17.160042409985,,
2012/09/14 00:51:52.862,17.227498148807,,,
2012/09/14 00:59:20.856,,,17.151960204708,
2012/09/14 01:51:18.113,,17.1555293767,,
2012/09/14 01:51:53.769,17.185305275359,,,
2012/09/14 01:59:21.982,,,17.151584126505,
2012/09/14 02:51:23.723,,17.163961021992,,
2012/09/14 02:52:02.332,17.189655748131,,,
2012/09/14 02:59:31.202,,,17.156143620603,
2012/09/14 03:51:27.255,,17.160042409985,,
2012/09/14 03:52:13.192,17.177284864147,,,
2012/09/14 03:59:31.890,,,17.153340272821,
2012/09/14 04:52:09.178,,17.160079011183,,
2012/09/14 04:52:18.365,17.189787165782,,,
2012/09/14 04:59:41.328,,,17.151916524736,
2012/09/14 05:52:30.866,17.189525121537,,,
2012/09/14 05:52:36.881,,17.154941745857,,
2012/09/14 05:59:41.579,,,17.156106985756,
2012/09/14 06:52:31.007,17.188638079034,,,
2012/09/14 06:53:10.600,,17.147287688612,,
2012/09/14 06:59:42.048,,,17.160992617658,
2012/09/14 07:52:43.229,17.1641134578,,,
2012/09/14 07:53:40.104,,17.147781605197,,
2012/09/14 07:59:50.552,,,17.156143620603,
2012/09/14 08:52:46.980,17.15569002868,,,
2012/09/14 08:53:50.089,,17.15973046596,,
2012/09/14 09:00:24.927,,,17.156121545759,
2012/09/14 09:52:50.403,17.176955255185,,,
2012/09/14 09:54:37.261,,17.1555293767,,
2012/09/14 10:00:37.537,,,17.147417994606,
2012/09/14 10:52:50.435,17.197902121837,,,
2012/09/14 10:55:20.933,,17.153707255427,,
2012/09/14 11:00:46.866,,,17.151960204708,
2012/09/14 11:52:56.592,17.15218817889,,,
2012/09/14 11:55:20.965,,17.138101894583,,
2012/09/14 12:01:22.445,,,17.159671628126,
2012/09/14 12:53:15.436,17.189007268463,,,
2012/09/14 12:55:21.653,,17.146430440001,,
2012/09/14 13:01:23.352,,,17.150100776995,
2012/09/14 13:53:34.280,17.164157001534,,,
2012/09/14 13:55:36.560,,17.146591982593,,
2012/09/14 14:01:42.633,,,17.151916524736,
2012/09/14 14:53:36.750,17.168324283033,,,
2012/09/14 14:55:39.795,,17.147100744547,,
2012/09/14 15:01:50.462,,,17.147447445487,
2012/09/14 15:53:37.219,17.198019288775,,,
2012/09/14 15:55:58.749,,17.1555293767,,
2012/09/14 16:01:51.041,,,17.151869861295,
2012/09/14 16:53:44.852,17.177196892385,,,
2012/09/14 16:56:02.224,,17.155442098442,,
2012/09/14 17:02:00.641,,,17.138975870217,
2012/09/14 17:53:55.710,17.168169168007,,,
2012/09/14 17:56:17.130,,17.151330040943,,
2012/09/14 18:02:09.532,,,17.156096454634,
2012/09/14 18:54:04.601,17.185267840502,,,
2012/09/14 18:56:38.271,,17.1555293767,,
2012/09/14 19:03:13.110,,,17.156139941463,
2012/09/14 19:54:04.743,17.19319750035,,,
2012/09/14 19:56:44.428,,17.15126212873,,
2012/09/14 20:03:13.579,,,17.147424365418,
2012/09/14 20:54:13.743,17.151702477927,,,
2012/09/14 20:56:46.429,,17.1555293767,,
2012/09/14 21:03:31.658,,,17.155075808858,
2012/09/14 21:54:16.510,17.197990093991,,,
2012/09/14 21:57:11.617,,17.155507313357,,
2012/09/14 22:03:40.440,,,17.151605731295,
2012/09/14 22:54:23.979,17.202025584358,,,
2012/09/14 22:57:30.243,,17.146415555273,,
2012/09/14 23:03:40.800,,,17.151869861295,
2012/09/14 23:54:39.433,17.164047040755,,,
2012/09/14 23:57:42.634,,17.1555293767,,
2012/09/15 00:03:50.238,,,17.156131408987,
2012/09/15 00:54:43.403,17.155991766886,,,
2012/09/15 00:57:46.713,,17.146503768932,,
2012/09/15 01:04:08.536,,,17.151869359538,
2012/09/15 01:54:52.010,17.168016860499,,,
2012/09/15 01:58:07.347,,17.14659104415,,
2012/09/15 02:04:08.823,,,17.15127707215,
2012/09/15 02:55:00.784,17.164691816969,,,
2012/09/15 02:58:43.687,,17.163970153894,,
2012/09/15 03:04:09.511,,,17.151869438016,
2012/09/15 03:55:08.910,17.180584508232,,,
2012/09/15 03:58:43.938,,17.154935688621,,
2012/09/15 04:04:18.840,,,17.151583735183,
2012/09/15 04:55:10.692,17.17674682607,,,
2012/09/15 04:58:44.408,,17.150969362632,,
2012/09/15 05:04:27.622,,,17.156121545759,
2012/09/15 05:55:11.489,17.17693297711,,,
2012/09/15 05:58:49.252,,17.146503768932,,
2012/09/15 06:04:55.216,,,17.147444462821,
2012/09/15 06:55:20.271,17.163718562187,,,
2012/09/15 06:58:53.987,,17.147141286633,,
2012/09/15 07:04:55.358,,,17.149678203243,
2012/09/15 07:55:23.694,17.197969291427,,,
2012/09/15 07:58:54.676,,17.146591982594,,
2012/09/15 08:05:14.202,,,17.143474958641,
2012/09/15 08:55:30.398,17.168408508387,,,
2012/09/15 08:59:03.020,,17.138086879519,,
2012/09/15 09:05:23.093,,,17.154443951863,
2012/09/15 09:55:31.414,17.172853522691,,,
2012/09/15 09:59:05.240,,17.146503768932,,
2012/09/15 10:05:33.078,,,17.147312485856,
2012/09/15 10:55:48.582,17.177319506693,,,
2012/09/15 10:59:22.506,,17.133581959079,,
2012/09/15 11:06:00.506,,,17.143484419263,
2012/09/15 11:55:49.247,17.176932977111,,,
2012/09/15 11:59:40.244,,17.14655036084,,
2012/09/15 12:06:09.067,,,17.149492219756,
2012/09/15 12:55:49.935,17.16469462457,,,
2012/09/15 12:59:41.041,,17.149927617409,,
2012/09/15 13:06:09.646,,,17.139034109057,
2012/09/15 13:56:01.342,17.177196892385,,,
2012/09/15 13:59:58.464,,17.14254680198,,
2012/09/15 14:06:19.193,,,17.156134790666,
2012/09/15 14:56:05.311,17.210625813774,,,
2012/09/15 14:59:59.261,,17.146989836533,,
2012/09/15 15:06:46.788,,,17.148161257143,
2012/09/15 15:56:08.515,17.210096575623,,,
2012/09/15 15:59:59.622,,17.146416493716,,
2012/09/15 16:07:05.304,,,17.147444462821,
2012/09/15 16:56:09.532,17.16841162729,,,
2012/09/15 17:00:00.310,,17.163887450557,,
2012/09/15 17:07:05.664,,,17.143572248724,
2012/09/15 17:56:18.532,17.155690497013,,,
2012/09/15 18:00:18.607,,17.139844149646,,
2012/09/15 18:07:05.915,,,17.151583656836,
2012/09/15 18:56:19.221,17.151655179382,,,
2012/09/15 19:00:27.717,,17.138146001334,,
2012/09/15 19:07:16.884,,,17.151829164796,
2012/09/15 19:56:37.409,17.176352369963,,,
2012/09/15 20:00:37.678,,17.149216722821,,
2012/09/15 20:07:24.743,,,17.151613089448,
2012/09/15 20:56:43.182,17.168060376929,,,
2012/09/15 21:00:47.632,,17.1555293767,,
2012/09/15 21:07:55.392,,,17.147400783612,
2012/09/15 21:56:47.151,17.143083768778,,,
2012/09/15 22:00:51.601,,17.163887450557,,
2012/09/15 22:08:10.080,,,17.147327515262,
2012/09/15 22:57:05.339,17.198341982621,,,
2012/09/15 23:00:54.368,,17.146503768932,,
2012/09/15 23:08:16.893,,,17.147400783612,
2012/09/15 23:57:06.028,17.188768628905,,,
2012/09/16 00:01:12.337,,17.1555293767,,
2012/09/16 00:08:19.988,,,17.151916524736,
2012/09/16 00:57:11.966,17.155683489463,,,
2012/09/16 01:01:15.322,,17.148789998425,,
2012/09/16 01:08:20.129,,,17.151876819723,
2012/09/16 01:57:15.060,17.16052720942,,,
2012/09/16 02:01:15.464,,17.146529857489,,
2012/09/16 02:08:28.036,,,17.147400783612,
2012/09/16 02:57:20.124,17.1894352778,,,
2012/09/16 03:01:39.777,,17.1555293767,,
2012/09/16 03:08:47.427,,,17.151869861295,
2012/09/16 03:57:24.202,17.189210814018,,,
2012/09/16 04:01:43.855,,17.1555293767,,
2012/09/16 04:08:51.506,,,17.156131408987,
2012/09/16 04:57:25.328,17.185626670038,,,
2012/09/16 05:01:52.309,,17.14712720952,,
2012/09/16 05:08:55.983,,,17.151627805753,
2012/09/16 05:57:32.303,17.17325010029,,,
2012/09/16 06:02:10.330,,17.154920360688,,
2012/09/16 06:08:57.528,,,17.147419115977,
2012/09/16 06:57:37.147,17.197789349025,,,
2012/09/16 07:02:12.222,,17.1555293767,,
2012/09/16 07:09:06.529,,,17.151613089448,
2012/09/16 07:57:43.413,17.180787245009,,,
2012/09/16 08:02:19.691,,17.146973790999,,
2012/09/16 08:09:07.655,,,17.147364149437,
2012/09/16 08:57:44.758,17.160164877227,,,
2012/09/16 09:02:39.082,,17.1470957036,,
2012/09/16 09:09:25.515,,,17.151904858875,
2012/09/16 09:57:50.634,17.185618215657,,,
2012/09/16 10:03:37.098,17.160263295088,17.155442098442,17.151869443238,
2012/09/16 11:03:43.802,,,17.151888928076,
2012/09/16 11:03:46.864,17.18527018018,17.138057787833,,
2012/09/16 12:03:44.162,,,17.151877387656,
2012/09/16 12:03:51.271,17.177174899446,17.1555293767,,
2012/09/16 13:03:45.069,,,17.139034891698,
2012/09/16 13:04:03.334,17.180584703234,,,
2012/09/16 13:04:45.990,,17.143227440022,,
2012/09/16 14:03:46.960,,,17.147400783612,
2012/09/16 14:04:17.476,17.15188449078,,,
2012/09/16 14:04:46.022,,17.146415711819,,
2012/09/16 15:04:03.652,,,17.149635052829,
2012/09/16 15:04:22.027,17.1894352778,,,
2012/09/16 15:04:55.495,,17.150096483427,,
2012/09/16 16:04:04.231,,,17.147440421117,
2012/09/16 16:04:28.730,17.189303319813,,,
2012/09/16 16:04:59.246,,17.138057787833,,
2012/09/16 17:04:04.263,,,17.143550643615,
2012/09/16 17:04:34.778,17.176934380915,,,
2012/09/16 17:05:23.777,,17.146452666364,,
2012/09/16 18:04:10.857,,,17.147400783612,
2012/09/16 18:04:41.482,17.13897324315,,,
2012/09/16 18:05:41.419,,17.158925921457,,
2012/09/16 19:04:14.280,,,17.138990429927,
